status,RT
1,1.274
1,1.132
1,0.834
1,0.834
1,1.243
1,1.26
1,0.861
0,1.621
1,0.869
1,0.955
1,0.871
1,1.021
1,1.121
1,1.241
1,1.109
1,0.901
1,0.879
1,1.055
1,0.906
1,0.864
1,1.313
1,0.866
1,0.924
1,1.243
1,1.691
1,1.323
1,1.122
1,1.042
1,1.09
1,1.34
0,1.246
1,1.123
0,1.144
1,0.876
1,1.128
1,0.861
0,1.1
1,1.021
1,1.224
1,1.137
1,1.129
1,1.368
1,1.041
1,1.138
1,1.082
1,0.925
1,1.012
1,1.113
1,0.984
1,1.041
1,0.863
0,1.503
1,1.015
0,1.665
1,1.219
1,1.142
1,0.834
1,1.145
1,1.113
1,1.14
0,1.223
0,1.263
1,1.016
1,0.964
1,1.092
1,0.933
1,1.483
1,0.955
1,1.098
1,1.076
1,1.311
1,0.984
0,1.679
1,1.273
1,1.065
1,0.889
1,1.169
1,0.94
1,1.255
1,1.221
1,0.803
0,1.055
1,0.94
1,1.271
0,1.269
1,0.823
1,1.25
0,1.33
1,1.319
0,1.387
0,1.36
1,0.852
1,1.265
1,0.984
1,0.895
1,1.062
0,1.373
1,0.97
0,1.213
1,1.193
1,1.258
0,1.485
1,1.177
0,1.124
1,0.859
1,1.057
0,1.616
1,1.174
1,0.857
1,1.012
1,1.126
1,1.181
1,0.894
1,1.122
1,1.101
0,1.327
1,1.296
0,1.324
0,1.496
1,0.911
0,1.357
1,0.877
1,1.243
0,1.345
0,1.496
0,1.372
1,0.984
0,1.074
1,0.933
1,1.488
1,1.048
1,1.266
1,0.965
0,1.283
1,1.184
1,0.963
1,1.189
1,0.951
0,1.175
1,1.07
1,1.097
1,0.887
1,1.035
1,1.199
1,1.149
0,1.242
1,1.038
1,1.196
1,0.851
1,0.87
1,1.231
1,1.101
1,1.149
1,1.283
1,1.303
1,1.291
1,0.863
1,0.835
1,1.055
1,0.926
1,1.186
1,1.064
1,0.863
1,1.025
1,0.919
0,1.706
1,1.312
1,1.058
1,1.021
1,0.867
1,0.857
0,1.253
1,1.192
1,1.311
1,0.862
0,1.458
1,0.859
0,1.358
1,0.875
1,1.22
1,0.992
1,1.238
1,0.983
1,0.894
0,1.427
1,0.942
1,1.123
0,1.553
0,1.393
1,1.161
1,0.923
1,0.856
1,0.824
1,1.045
1,1.137
1,1.034
1,1.016
1,0.951
1,1.29
1,1.155
0,1.363
1,0.85
1,0.81
0,1.253
1,0.988
1,1.363
1,1.371
0,1.314
1,1.252
1,1.176
0,1.467
0,1.317
1,0.971
1,1.255
1,0.851
1,0.845
1,0.957
0,1.27
1,1.097
1,1.195
1,0.86
1,1.136
1,0.853
1,0.983
1,0.821
1,1.304
1,1.277
1,0.987
1,1.205
1,1.415
1,1.333
1,1.15
1,0.965
1,0.836
1,0.808
1,1.414
1,0.899
1,0.958
1,1.209
1,1.058
0,1.324
0,1.59
1,0.896
1,1.1
1,1.111
0,1.253
1,0.974
0,1.707
1,0.845
0,1.53
1,0.807
1,0.857
1,1.194
1,1.688
1,0.827
1,1.145
1,0.964
1,1.105
1,1.092
1,0.912
1,0.959
1,0.861
1,0.896
1,1.281
1,1.198
1,0.98
0,1.573
1,1.026
1,1.64
1,0.852
1,1.294
1,0.822
1,1.11
1,0.93
1,0.926
1,0.907
1,1.56
1,0.911
1,0.927
1,0.867
1,1.282
1,1.026
1,1.477
1,0.999
1,0.937
1,1.158
1,1.059
1,0.951
1,1.014
1,0.97
0,1.192
1,1.288
0,1.501
1,0.979
1,1.216
1,0.851
1,1.086
1,0.898
1,1.354
0,1.344
0,1.092
1,1.09
0,1.156
0,1.146
1,1.2
1,0.99
1,0.956
1,0.798
1,1.15
1,0.861
1,1.724
1,1.267
1,1.077
0,1.354
0,1.391
1,0.965
1,0.977
1,1.179
0,1.137
1,1.337
1,1.375
1,0.903
1,0.856
1,1.059
1,1.039
1,1.07
1,1.144
1,0.987
1,1.069
1,0.996
1,1.117
1,1.153
1,0.999
1,1.192
1,0.931
1,0.896
0,1.24
1,1.158
