status,RT
1,0.831
1,0.857
0,1.391
1,1.073
1,1.004
0,1.24
0,1.367
1,1.364
1,1.87
1,0.958
1,1.247
1,1.375
1,0.869
1,1.223
1,1.254
1,1.071
0,1.127
1,0.958
1,1.63
1,1.118
1,0.999
1,1.309
1,1.099
1,1.04
0,1.207
1,1.134
1,1
1,1.183
1,1.057
0,1.213
1,1.232
1,1.141
1,1.028
1,1.226
1,1.124
0,1.219
1,1.119
1,1.221
1,0.9
1,1.156
1,1.308
0,1.464
0,1.107
0,1.302
1,0.948
1,0.932
0,1.064
1,1.049
1,0.835
0,1.171
0,1.665
1,0.832
1,1.123
1,1.04
0,1.202
1,0.881
0,1.286
1,1.125
1,0.86
1,1.264
1,0.928
1,1.053
1,1.582
0,1.107
1,0.989
1,1.028
0,1.445
1,1.198
1,0.962
1,1.415
1,0.921
1,1.245
0,1.602
1,0.838
1,1.041
0,1.214
1,1.511
1,0.858
1,0.989
1,1.177
1,1.14
0,1.441
0,1.485
0,1.516
1,1.024
0,1.349
1,0.844
1,1.145
0,1.077
1,1.164
1,1.117
1,1.137
1,0.872
1,1.099
1,0.95
1,1.07
1,1.258
1,1.208
1,1.234
0,1.386
1,0.826
1,0.83
0,1.433
0,1.25
1,1.184
1,1.194
1,1.01
1,0.871
1,1.305
1,1.009
0,1.188
1,1.161
1,1.112
1,0.86
1,1.237
0,1.53
0,1.296
1,1.048
1,0.927
1,1.38
1,0.957
1,0.984
1,1.311
1,1.019
1,1.245
1,0.778
1,1.073
1,1.057
1,1.224
1,1.082
1,0.961
1,0.849
1,0.851
1,0.934
1,1.104
1,1.206
1,1.114
1,1.318
1,1.106
0,1.118
1,1.037
1,1.129
1,0.889
1,1.174
0,1.285
1,1.041
1,1.353
0,1.229
0,1.664
1,1.032
1,1.018
1,0.982
1,1.148
1,1.205
1,0.8
1,1.114
1,0.933
1,1.127
0,1.162
1,0.853
1,1.028
1,1.396
0,1.539
1,0.868
0,1.114
1,1.169
1,1.153
0,1.373
0,1.331
1,1.064
1,1.123
1,1.292
1,1.155
0,1.142
1,1.054
1,0.901
1,0.925
1,1.036
1,0.82
1,1.111
0,1.52
1,1.179
1,1.038
1,0.965
1,1.095
1,1.25
1,0.815
0,1.174
1,1.067
1,0.846
0,1.815
1,1.077
1,1.021
0,1.18
1,0.9
1,0.95
1,1.138
1,1.409
1,0.898
1,1.122
0,1.644
1,1.107
1,0.927
1,1.152
1,1.043
1,0.804
1,1.016
1,1.419
1,0.955
0,1.279
0,1.216
1,1.087
0,1.182
1,0.943
0,1.265
1,1
0,1.132
1,1.133
1,1.039
1,0.935
1,0.846
1,1.707
1,1.138
0,1.338
1,0.859
0,1.334
0,1.612
1,0.967
1,1.099
1,1.104
1,1.549
0,1.294
1,1.093
1,0.85
1,0.992
1,1.071
1,0.883
1,1.406
1,1.202
1,1.074
1,1.129
1,1.195
0,1.269
1,1.237
0,1.426
1,1.557
1,0.971
1,0.988
0,1.531
1,1.351
1,0.997
0,1.459
1,0.943
1,1.312
1,1.144
0,1.339
1,0.875
1,0.825
1,1.196
1,1.15
1,1.176
1,1.16
1,1.098
0,1.442
1,1.346
1,0.904
1,0.878
1,0.859
1,0.979
1,1.009
1,1.194
1,1.203
1,0.871
0,1.483
1,1.309
0,1.561
1,1.009
1,0.922
0,1.256
1,0.871
1,0.924
0,1.383
1,1.325
1,1.728
1,0.87
1,1.04
1,0.906
1,1.005
1,0.983
1,1.225
1,1.204
1,1.105
1,1.244
1,1.286
1,1.033
1,0.859
1,0.855
1,1.12
1,1.105
1,1.282
0,1.236
1,1.042
1,0.976
0,1.128
1,0.83
1,0.9
1,0.871
1,1.237
1,0.991
1,1.028
0,1.404
1,0.834
1,0.929
1,1.369
0,1.234
1,0.984
1,1.319
1,0.951
1,1.308
0,1.396
0,1.636
1,1.346
1,1.086
1,1.156
1,1.958
0,1.359
1,1.156
1,1.069
1,0.933
1,1.073
1,0.85
0,1.272
0,1.244
1,0.84
1,0.971
0,1.069
0,1.552
1,1.221
1,1.153
