status,RT
0,0.814881100028288
1,0.664789900009055
1,0.687192000012146
1,0.574031500000274
1,0.502432599983877
1,0.675843500008341
1,0.987374999996973
1,0.63091040001018
1,1.06586090000928
1,0.851483499980532
1,0.877631399984239
1,1.16012730001239
1,0.719153700018069
1,0.576777300011599
1,1.59849279999617
1,0.594055599998683
1,0.70079080000869
1,0.541367900004843
1,1.21064780000597
1,0.671453899994958
1,0.611991000012495
1,0.786283499997808
1,1.10621559998253
1,1.2806032000226
1,1.37327149999328
1,0.798275900015142
1,0.548913500009803
1,1.32061990001239
1,1.13504029999604
0,1.28677669999888
1,0.525194799993187
1,0.833357900002738
1,0.957104300003266
1,0.750683799997205
1,1.17440489999717
1,0.635725799977081
1,0.947225899988553
0,1.28310509998119
0,0.861478999984683
1,0.762690500007011
1,0.594342299998971
1,0.87833629999659
0,0.631390499998815
1,0.665764900011709
1,1.1187779000029
1,0.848277900018729
1,1.4506238999893
1,1.70491030000267
1,1.08223929998348
1,0.739047800016124
1,0.761125200020615
0,1.07546590000857
0,1.07128570001805
1,0.721663100004662
1,1.06869759998517
0,1.47946969998884
