num_trial,coh,direction,resp,status,RT,Completed
167,0.512,0,0,1,0.522303199977614,1
168,0.064,0,1,0,0.833518100000219,1
169,0.512,1,1,1,0.615333299996564,1
170,0.256,0,0,1,0.552612900006352,1
171,0.032,1,1,1,1.65918560000136,1
172,0.128,0,0,1,0.878726400027517,1
173,0.256,1,1,1,0.54772229999071,1
174,0.256,0,0,1,0.522141399997054,1
175,0.256,0,0,1,0.666720300010638,1
176,0.032,1,1,1,0.927623499999754,1
177,0.256,0,0,1,0.437228800001321,1
178,0.128,1,1,1,1.01408309998806,1
179,0.064,0,0,1,0.529587900004117,1
180,0,1,1,1,1.17584109999007,1
181,0.256,0,0,1,0.573715500009712,1
182,0,1,1,1,1.09003769999254,1
183,0.256,0,0,1,0.821719400002621,1
184,0.256,0,0,1,0.778666300000623,1
185,0.064,1,1,1,1.32225420000032,1
186,0.032,0,0,1,0.64861039997777,1
187,0.064,0,0,1,0.950827199994819,1
188,0,0,1,0,1.08494540001266,1
189,0.256,0,0,1,0.481236999999965,1
190,0.128,0,0,1,0.890360100020189,1
191,0.512,0,0,1,0.430125099985162,1
192,0.512,1,1,1,0.567119099985575,1
193,0.032,1,0,0,0.846480999985943,1
194,0.256,0,0,1,0.74354769999627,1
195,0.064,1,1,1,1.29243639999186,1
196,0,1,0,0,0.427789600013057,1
197,0,0,1,0,0.456813700002385,1
198,0,1,0,0,0.357768999994732,1
199,0,1,0,0,1.1881882000016,1
200,0.256,1,1,1,0.500245000002906,1
201,0.512,0,0,1,0.597256000008201,1
202,0.512,0,0,1,0.564368899998954,1
203,0,1,1,1,1.31090459998813,1
204,0.128,1,1,1,0.735540199995739,1
